state_id,state_name,state_country_id,state_tax,created_at,updated_at
1912,Saint Elizabeth,108,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1913,Saint James,108,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1914,Saint Mary,108,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1915,Saint Thomas,108,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1916,Trelawney,108,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1917,Westmoreland,108,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1918,Aichi,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1919,Akita,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1920,Aomori,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1921,Chiba,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1922,Ehime,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1923,Fukui,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1924,Fukuoka,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1925,Fukushima,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1926,Gifu,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1927,Gumma,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1928,Hiroshima,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1929,Hokkaido,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1930,Hyogo,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1931,Ibaraki,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1932,Ishikawa,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1933,Iwate,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1934,Kagawa,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1935,Kagoshima,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1936,Kanagawa,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1937,Kanto,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1938,Kochi,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1939,Kumamoto,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1940,Kyoto,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1941,Mie,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1942,Miyagi,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1943,Miyazaki,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1944,Nagano,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1945,Nagasaki,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1946,Nara,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1947,Niigata,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1948,Oita,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1949,Okayama,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1950,Okinawa,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1951,Osaka,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1952,Saga,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1953,Saitama,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1954,Shiga,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1955,Shimane,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1956,Shizuoka,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1957,Tochigi,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1958,Tokushima,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1959,Tokyo,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1960,Tottori,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1961,Toyama,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1962,Wakayama,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1963,Yamagata,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1964,Yamaguchi,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1965,Yamanashi,109,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1966,Grouville,110,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1967,Saint Brelade,110,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1968,Saint Clement,110,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1969,Saint Helier,110,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1970,Saint John,110,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1971,Saint Lawrence,110,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1972,Saint Martin,110,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1973,Saint Mary,110,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1974,Saint Peter,110,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1975,Saint Saviour,110,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1976,Trinity,110,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1977,'Ajlun,111,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1978,Amman,111,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1979,Irbid,111,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1980,Jarash,111,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1981,Ma'an,111,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1982,Madaba,111,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1983,al-'Aqabah,111,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1984,al-Balqa',111,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1985,al-Karak,111,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1986,al-Mafraq,111,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1987,at-Tafilah,111,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1988,az-Zarqa',111,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1989,Akmecet,112,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1990,Akmola,112,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1991,Aktobe,112,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1992,Almati,112,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1993,Atirau,112,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1994,Batis Kazakstan,112,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1995,Burlinsky Region,112,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1996,Karagandi,112,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1997,Kostanay,112,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1998,Mankistau,112,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
1999,Ontustik Kazakstan,112,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2000,Pavlodar,112,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2001,Sigis Kazakstan,112,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2002,Soltustik Kazakstan,112,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2003,Taraz,112,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2004,Central,113,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2005,Coast,113,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2006,Eastern,113,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2007,Nairobi,113,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2008,North Eastern,113,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2009,Nyanza,113,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2010,Rift Valley,113,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2011,Western,113,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2012,Abaiang,114,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2013,Abemana,114,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2014,Aranuka,114,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2015,Arorae,114,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2016,Banaba,114,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2017,Beru,114,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2018,Butaritari,114,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2019,Kiritimati,114,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2020,Kuria,114,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2021,Maiana,114,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2022,Makin,114,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2023,Marakei,114,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2024,Nikunau,114,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2025,Nonouti,114,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2026,Onotoa,114,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2027,Phoenix Islands,114,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2028,Tabiteuea North,114,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2029,Tabiteuea South,114,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2030,Tabuaeran,114,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2031,Tamana,114,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2032,Tarawa North,114,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2033,Tarawa South,114,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2034,Teraina,114,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2035,Chagangdo,115,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2036,Hamgyeongbukto,115,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2037,Hamgyeongnamdo,115,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2038,Hwanghaebukto,115,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2039,Hwanghaenamdo,115,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2040,Kaeseong,115,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2041,Kangweon,115,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2042,Nampo,115,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2043,Pyeonganbukto,115,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2044,Pyeongannamdo,115,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2045,Pyeongyang,115,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2046,Yanggang,115,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2047,Busan,116,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2048,Cheju,116,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2049,Chollabuk,116,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2050,Chollanam,116,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2051,Chungbuk,116,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2052,Chungcheongbuk,116,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2053,Chungcheongnam,116,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2054,Chungnam,116,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2055,Daegu,116,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2056,Gangwon-do,116,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2057,Goyang-si,116,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2058,Gyeonggi-do,116,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2059,Gyeongsang ,116,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2060,Gyeongsangnam-do,116,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2061,Incheon,116,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2062,Jeju-Si,116,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2063,Jeonbuk,116,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2064,Kangweon,116,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2065,Kwangju,116,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2066,Kyeonggi,116,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2067,Kyeongsangbuk,116,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2068,Kyeongsangnam,116,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2069,Kyonggi-do,116,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2070,Kyungbuk-Do,116,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2071,Kyunggi-Do,116,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2072,Kyunggi-do,116,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2073,Pusan,116,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2074,Seoul,116,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2075,Sudogwon,116,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2076,Taegu,116,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2077,Taejeon,116,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2078,Taejon-gwangyoksi,116,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2079,Ulsan,116,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2080,Wonju,116,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2081,gwangyoksi,116,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2082,Al Asimah,117,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2083,Hawalli,117,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2084,Mishref,117,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2085,Qadesiya,117,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2086,Safat,117,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2087,Salmiya,117,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2088,al-Ahmadi,117,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2089,al-Farwaniyah,117,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2090,al-Jahra,117,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2091,al-Kuwayt,117,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2092,Batken,118,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2093,Bishkek,118,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2094,Chui,118,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2095,Issyk-Kul,118,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2096,Jalal-Abad,118,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2097,Naryn,118,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2098,Osh,118,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2099,Talas,118,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2100,Attopu,119,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2101,Bokeo,119,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2102,Bolikhamsay,119,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2103,Champasak,119,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2104,Houaphanh,119,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2105,Khammouane,119,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2106,Luang Nam Tha,119,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2107,Luang Prabang,119,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2108,Oudomxay,119,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2109,Phongsaly,119,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2110,Saravan,119,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2111,Savannakhet,119,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2112,Sekong,119,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2113,Viangchan Prefecture,119,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2114,Viangchan Province,119,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2115,Xaignabury,119,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2116,Xiang Khuang,119,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2117,Aizkraukles,120,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2118,Aluksnes,120,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2119,Balvu,120,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2120,Bauskas,120,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2121,Cesu,120,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2122,Daugavpils,120,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2123,Daugavpils City,120,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2124,Dobeles,120,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2125,Gulbenes,120,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2126,Jekabspils,120,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2127,Jelgava,120,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2128,Jelgavas,120,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2129,Jurmala City,120,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2130,Kraslavas,120,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2131,Kuldigas,120,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2132,Liepaja,120,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2133,Liepajas,120,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2134,Limbazhu,120,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2135,Ludzas,120,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2136,Madonas,120,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2137,Ogres,120,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2138,Preilu,120,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2139,Rezekne,120,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2140,Rezeknes,120,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2141,Riga,120,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2142,Rigas,120,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2143,Saldus,120,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2144,Talsu,120,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2145,Tukuma,120,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2146,Valkas,120,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2147,Valmieras,120,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2148,Ventspils,120,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2149,Ventspils City,120,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2150,Beirut,121,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2151,Jabal Lubnan,121,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2152,Mohafazat Liban-Nord,121,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2153,Mohafazat Mont-Liban,121,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2154,Sidon,121,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2155,al-Biqa,121,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2156,al-Janub,121,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2157,an-Nabatiyah,121,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2158,ash-Shamal,121,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2159,Berea,122,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2160,Butha-Buthe,122,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2161,Leribe,122,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2162,Mafeteng,122,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2163,Maseru,122,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2164,Mohale's Hoek,122,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2165,Mokhotlong,122,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2166,Qacha's Nek,122,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2167,Quthing,122,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2168,Thaba-Tseka,122,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2169,Bomi,123,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2170,Bong,123,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2171,Grand Bassa,123,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2172,Grand Cape Mount,123,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2173,Grand Gedeh,123,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2174,Loffa,123,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2175,Margibi,123,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2176,Maryland and Grand Kru,123,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2177,Montserrado,123,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2178,Nimba,123,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2179,Rivercess,123,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2180,Sinoe,123,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2181,Ajdabiya,124,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2182,Fezzan,124,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2183,Banghazi,124,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2184,Darnah,124,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2185,Ghadamis,124,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2186,Gharyan,124,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2187,Misratah,124,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2188,Murzuq,124,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2189,Sabha,124,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2190,Sawfajjin,124,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2191,Surt,124,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2192,Tarabulus,124,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2193,Tarhunah,124,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2194,Tripolitania,124,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2195,Tubruq,124,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2196,Yafran,124,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2197,Zlitan,124,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2198,al-'Aziziyah,124,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2199,al-Fatih,124,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2200,al-Jabal al Akhdar,124,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2201,al-Jufrah,124,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2202,al-Khums,124,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2203,al-Kufrah,124,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2204,an-Nuqat al-Khams,124,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2205,ash-Shati',124,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2206,az-Zawiyah,124,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2207,Balzers,125,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2208,Eschen,125,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2209,Gamprin,125,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2210,Mauren,125,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2211,Planken,125,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2212,Ruggell,125,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2213,Schaan,125,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2214,Schellenberg,125,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2215,Triesen,125,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2216,Triesenberg,125,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2217,Vaduz,125,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2218,Alytaus,126,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2219,Anyksciai,126,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2220,Kauno,126,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2221,Klaipedos,126,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2222,Marijampoles,126,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2223,Panevezhio,126,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2224,Panevezys,126,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2225,Shiauliu,126,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2226,Taurages,126,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2227,Telshiu,126,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2228,Telsiai,126,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2229,Utenos,126,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2230,Vilniaus,126,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2231,Capellen,127,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2232,Clervaux,127,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2233,Diekirch,127,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2234,Echternach,127,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2235,Esch-sur-Alzette,127,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2236,Grevenmacher,127,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2237,Luxembourg,127,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2238,Mersch,127,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2239,Redange,127,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2240,Remich,127,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2241,Vianden,127,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2242,Wiltz,127,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2243,Macau,128,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2244,Berovo,129,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2245,Bitola,129,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
2246,Brod,129,2.5,2019-03-27 00:09:14,2019-03-27 00:09:14
